,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1393242,1,2017-01-18 16:30:28,2017-01-18 17:34:24,3,21.4,2,N,132,239,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84
6760078,1,2017-01-23 16:47:29,2017-01-23 16:48:06,1,0.0,1,N,170,170,2,2.5,1.0,0.5,0.0,0.0,0.3,4.3
9546478,2,2017-01-31 14:35:57,2017-01-31 14:45:33,5,0.77,1,N,107,170,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
9073370,2,2017-01-29 20:33:59,2017-01-29 21:00:27,2,11.18,1,N,138,249,2,33.5,0.5,0.5,0.0,0.0,0.3,34.8
6004520,2,2017-01-13 10:39:47,2017-01-13 10:49:56,1,0.84,1,N,236,237,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
719159,1,2017-01-16 15:42:18,2017-01-16 15:44:50,1,0.6,1,N,249,114,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
5631696,2,2017-01-12 08:47:08,2017-01-12 08:49:26,1,0.53,1,N,75,75,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
7555797,2,2017-01-25 22:03:07,2017-01-25 22:14:25,4,1.9,1,N,238,141,1,10.0,0.5,0.5,3.39,0.0,0.3,14.69
62255,1,2017-01-01 14:19:53,2017-01-01 14:33:57,1,0.9,1,N,162,163,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
7321051,1,2017-01-25 09:50:09,2017-01-25 10:06:51,1,1.7,1,N,88,211,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
4792549,2,2017-01-09 14:40:38,2017-01-09 15:06:03,6,9.6,1,N,107,138,1,29.0,0.0,0.5,8.84,5.54,0.3,44.18
8259525,2,2017-01-27 20:37:53,2017-01-27 20:48:18,1,1.51,1,N,249,231,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
868589,2,2017-01-17 07:30:41,2017-01-17 07:36:37,2,0.85,1,N,79,113,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
9188021,1,2017-01-30 10:27:29,2017-01-30 10:36:27,1,1.1,1,N,249,234,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
3092,1,2017-01-01 07:34:05,2017-01-01 07:51:56,1,8.2,1,N,234,42,1,25.0,0.0,0.5,5.15,0.0,0.3,30.95
7667381,2,2017-01-29 15:20:57,2017-01-29 15:31:18,5,1.2,1,N,186,234,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1038953,1,2017-01-17 17:25:12,2017-01-17 17:35:19,1,1.9,1,N,231,249,1,9.0,1.0,0.5,2.7,0.0,0.3,13.5
8711461,2,2017-01-28 21:34:18,2017-01-28 21:38:22,2,0.43,1,N,211,144,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
9076963,2,2017-01-29 20:50:51,2017-01-29 20:59:51,1,1.23,1,N,113,231,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
2352578,2,2017-01-07 10:47:52,2017-01-07 11:06:04,1,2.96,1,N,238,161,1,14.0,0.0,0.5,2.0,0.0,0.3,16.8
6251208,2,2017-01-14 00:03:17,2017-01-14 00:13:13,2,1.27,1,N,234,158,1,8.0,0.5,0.5,1.2,0.0,0.3,10.5
265649,1,2017-01-14 20:10:48,2017-01-14 20:20:42,2,3.1,1,N,164,236,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
731081,1,2017-01-16 16:26:29,2017-01-16 16:43:20,1,2.5,1,N,79,186,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
3570561,1,2017-01-04 15:09:34,2017-01-04 15:12:46,1,0.5,1,N,236,236,1,4.0,0.0,0.5,0.48,0.0,0.3,5.28
3467431,1,2017-01-04 08:08:01,2017-01-04 08:35:09,1,13.7,1,N,132,56,2,38.5,0.0,0.5,0.0,0.0,0.3,39.3
2235952,1,2017-01-19 16:29:40,2017-01-19 16:44:15,1,3.5,1,N,148,112,2,14.0,1.0,0.5,0.0,0.0,0.3,15.8
8606125,2,2017-01-29 12:12:51,2017-01-29 12:15:07,4,0.55,1,N,43,142,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
2587858,1,2017-01-07 23:24:58,2017-01-07 23:47:39,1,7.1,1,N,229,17,2,23.0,0.5,0.5,0.0,0.0,0.3,24.3
8827082,2,2017-01-22 12:34:19,2017-01-22 12:41:05,1,1.58,1,N,237,140,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1311831,2,2017-01-18 12:04:42,2017-01-18 12:11:03,1,0.55,1,N,263,236,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
8224573,2,2017-01-27 19:06:27,2017-01-27 19:38:25,1,4.09,1,N,237,125,2,21.0,1.0,0.5,0.0,0.0,0.3,22.8
4842385,1,2017-01-09 17:41:09,2017-01-09 17:51:52,1,2.0,1,N,161,249,1,9.0,1.0,0.5,1.0,0.0,0.3,11.8
6397575,2,2017-01-14 12:52:49,2017-01-14 13:08:15,1,3.82,1,N,261,232,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
989725,1,2017-01-17 14:24:34,2017-01-17 14:32:48,1,1.3,1,N,237,162,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
3494243,2,2017-01-04 09:48:26,2017-01-04 10:10:58,1,3.06,1,N,246,238,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56
9474363,1,2017-01-31 09:55:04,2017-01-31 10:04:19,1,1.6,1,N,186,249,1,8.5,0.0,0.5,2.75,0.0,0.3,12.05
4732292,1,2017-01-22 00:05:30,2017-01-22 00:13:50,1,2.5,1,N,48,238,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95
416156,1,2017-01-15 09:41:59,2017-01-15 09:45:01,1,0.8,1,N,246,249,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2702304,2,2017-01-08 11:27:36,2017-01-08 11:32:43,2,0.77,1,N,249,234,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2248848,1,2017-01-07 01:21:19,2017-01-07 01:29:49,3,2.2,1,N,264,264,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
5602225,2,2017-01-12 07:07:46,2017-01-12 07:17:53,1,1.94,1,N,107,161,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
8065263,1,2017-01-27 10:55:33,2017-01-27 11:12:13,1,2.3,1,N,163,263,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3
3800769,2,2017-01-05 08:39:43,2017-01-05 08:51:04,2,1.54,1,N,237,162,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
4366787,1,2017-01-21 00:40:52,2017-01-21 00:48:55,1,2.2,1,N,158,13,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
4606650,1,2017-01-21 17:50:50,2017-01-21 17:57:09,1,0.7,1,N,234,79,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
5018107,2,2017-01-10 09:36:37,2017-01-10 10:07:34,1,3.1,1,N,142,68,1,19.5,0.0,0.5,4.06,0.0,0.3,24.36
3417963,2,2017-01-03 22:57:56,2017-01-03 23:02:50,1,0.98,1,N,234,79,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
110826,1,2017-01-01 01:29:30,2017-01-01 01:33:44,1,1.2,1,N,48,142,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
2268063,2,2017-01-19 16:52:17,2017-01-19 17:18:23,1,6.7,1,N,170,13,1,24.0,1.0,0.5,5.16,0.0,0.3,30.96
8607799,1,2017-01-29 12:19:16,2017-01-29 12:28:37,1,0.8,1,N,100,50,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
5562524,2,2017-01-11 23:24:15,2017-01-12 00:00:16,4,6.78,1,N,211,157,1,28.0,0.5,0.5,8.79,0.0,0.3,38.09
2377862,2,2017-01-07 12:02:21,2017-01-07 12:08:10,1,0.66,1,N,79,107,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
945562,1,2017-01-17 11:47:26,2017-01-17 12:07:14,1,1.5,1,N,50,163,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
6170941,1,2017-01-13 20:04:05,2017-01-13 20:14:26,2,1.3,1,N,68,107,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
8637160,1,2017-01-29 13:09:28,2017-01-29 13:12:13,1,0.5,1,N,166,166,1,4.5,0.0,0.5,1.3,0.0,0.3,6.6
434881,2,2017-01-15 11:09:02,2017-01-15 11:59:32,1,19.4,2,N,132,114,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92
8565749,1,2017-01-28 17:01:47,2017-01-28 17:09:55,1,0.7,1,N,161,48,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
349932,2,2017-01-15 01:08:54,2017-01-15 01:08:57,1,0.0,5,N,140,140,1,10.8,0.0,0.5,2.32,0.0,0.3,13.92
1056905,2,2017-01-17 18:16:01,2017-01-17 18:26:51,2,2.27,1,N,246,13,1,10.0,1.0,0.5,2.36,0.0,0.3,14.16
7972971,2,2017-01-27 03:35:36,2017-01-27 03:43:29,5,1.93,1,N,231,4,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
8895680,2,2017-01-22 15:30:43,2017-01-22 15:40:12,1,1.65,1,N,143,239,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
7622903,1,2017-01-29 09:56:32,2017-01-29 09:59:46,1,0.7,1,N,140,140,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
3513613,1,2017-01-04 11:14:51,2017-01-04 11:21:55,2,0.6,1,N,236,75,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
4772639,1,2017-01-09 13:22:06,2017-01-09 13:49:34,1,2.3,1,N,68,148,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
7444952,2,2017-01-25 16:56:42,2017-01-25 17:01:24,5,0.7,1,N,163,237,1,5.0,1.0,0.5,2.04,0.0,0.3,8.84
3204062,2,2017-01-03 08:57:42,2017-01-03 09:04:21,5,0.65,1,N,229,233,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
4246856,2,2017-01-20 18:23:07,2017-01-20 18:40:48,2,2.0,1,N,230,113,1,12.0,1.0,0.5,1.0,0.0,0.3,14.8
790738,2,2017-01-16 20:00:55,2017-01-16 20:19:01,5,10.04,1,N,138,175,1,28.5,0.5,0.5,5.96,0.0,0.3,35.76
8955320,2,2017-01-22 19:07:21,2017-01-22 19:18:17,6,2.05,1,N,238,142,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
4985969,1,2017-01-10 07:54:42,2017-01-10 08:01:24,1,1.1,1,N,170,161,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
8455412,2,2017-01-28 11:43:07,2017-01-28 11:53:11,1,1.58,1,N,170,90,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
2717678,1,2017-01-08 12:20:59,2017-01-08 12:23:18,1,0.6,1,N,234,113,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
4855785,2,2017-01-09 18:20:47,2017-01-09 18:38:44,2,2.2,1,N,100,142,2,12.5,1.0,0.5,0.0,0.0,0.3,14.3
4694589,2,2017-01-22 10:25:42,2017-01-22 10:37:18,6,1.95,1,N,141,143,1,10.0,0.0,0.5,1.1,0.0,0.3,11.9
5334010,2,2017-01-11 21:10:04,2017-01-11 21:24:08,2,5.87,1,N,138,196,1,17.5,0.5,0.5,5.64,0.0,0.3,24.44
9107895,2,2017-01-30 00:02:19,2017-01-30 00:19:02,1,9.02,1,N,132,36,1,26.0,0.5,0.5,6.82,0.0,0.3,34.12
9329893,1,2017-01-30 19:28:50,2017-01-30 19:34:17,1,1.0,1,N,230,90,1,6.0,1.0,0.5,1.0,0.0,0.3,8.8
1023251,1,2017-01-17 16:23:26,2017-01-17 16:31:33,2,1.4,1,N,75,74,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3
4367022,2,2017-01-21 00:41:51,2017-01-21 01:14:29,6,5.12,1,N,79,255,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8
8463266,2,2017-01-28 12:07:58,2017-01-28 12:27:18,1,7.67,1,N,229,125,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16
403163,2,2017-01-15 08:05:35,2017-01-15 08:05:37,2,0.0,5,N,163,163,1,62.0,0.0,0.5,5.55,0.0,0.3,68.35
8676371,1,2017-01-28 19:41:20,2017-01-28 19:57:38,1,1.9,1,N,163,239,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
8352235,2,2017-01-28 01:13:08,2017-01-28 01:27:39,1,1.54,1,N,148,107,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3
7717947,1,2017-01-26 11:39:42,2017-01-26 11:53:12,1,1.2,1,N,141,163,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
496815,1,2017-01-15 14:57:24,2017-01-15 15:12:48,2,2.2,1,N,163,234,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1643120,2,2017-01-18 20:48:29,2017-01-18 20:59:50,5,2.05,1,N,164,4,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
7606293,1,2017-01-26 04:26:25,2017-01-26 04:31:56,1,1.6,1,N,144,90,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
6136441,1,2017-01-13 18:34:47,2017-01-13 18:56:23,2,2.3,1,N,68,79,2,14.5,1.0,0.5,0.0,0.0,0.3,16.3
6008369,1,2017-01-13 10:56:16,2017-01-13 11:04:03,1,1.3,1,N,90,246,1,7.0,0.0,0.5,2.3,0.0,0.3,10.1
9452379,1,2017-01-31 08:41:46,2017-01-31 08:52:35,1,0.8,1,N,233,163,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
5316248,1,2017-01-11 09:06:56,2017-01-11 09:11:31,2,0.8,1,N,41,151,1,5.0,0.0,0.5,0.0,0.0,0.3,5.8
5473691,1,2017-01-11 17:33:18,2017-01-11 17:43:32,1,0.8,1,N,161,163,1,8.0,1.0,0.5,1.2,0.0,0.3,11.0
6160503,2,2017-01-13 19:36:05,2017-01-13 19:41:26,1,0.6,1,N,68,186,1,5.5,1.0,0.5,1.46,0.0,0.3,8.76
2384809,1,2017-01-07 12:22:29,2017-01-07 12:30:44,1,0.8,1,N,230,164,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
955668,1,2017-01-17 12:23:10,2017-01-17 12:41:39,1,2.0,1,N,229,234,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
8683428,1,2017-01-28 20:01:34,2017-01-28 20:15:43,2,1.3,1,N,48,164,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3
3359794,1,2017-01-03 18:46:02,2017-01-03 18:55:17,1,1.3,1,N,186,162,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
231591,2,2017-01-14 18:26:05,2017-01-14 18:32:57,1,0.88,1,N,230,163,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
8012476,2,2017-01-27 08:23:31,2017-01-27 08:41:06,1,2.4,1,N,238,237,1,13.0,0.0,0.5,1.0,0.0,0.3,14.8
8869382,2,2017-01-22 14:31:47,2017-01-22 14:39:38,1,1.0,1,N,75,75,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1488165,2,2017-01-05 19:16:18,2017-01-05 19:20:39,1,0.73,1,N,249,90,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
2854756,2,2017-01-08 20:11:14,2017-01-08 20:16:32,1,1.21,1,N,236,141,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
4600935,1,2017-01-21 17:31:43,2017-01-21 17:47:26,1,3.0,1,N,236,230,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
9141534,2,2017-01-30 07:35:39,2017-01-30 07:39:44,1,0.88,1,N,170,161,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
8038908,2,2017-01-29 15:46:01,2017-01-29 16:02:59,1,2.87,1,N,148,162,1,13.0,0.0,0.5,2.0,0.0,0.3,15.8
6815725,1,2017-01-23 19:36:46,2017-01-23 19:39:02,1,0.3,1,N,141,141,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3
6097605,1,2017-01-13 16:37:18,2017-01-13 16:55:07,1,4.8,1,N,13,137,1,18.0,1.0,0.5,2.0,0.0,0.3,21.8
6007398,1,2017-01-13 10:52:02,2017-01-13 10:54:38,1,0.3,1,N,239,239,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
8967475,2,2017-01-22 20:05:53,2017-01-22 20:12:02,1,1.74,1,N,263,74,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
36414,1,2017-01-01 12:15:23,2017-01-01 12:18:58,1,0.7,1,N,262,236,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2280723,2,2017-01-07 02:45:16,2017-01-07 02:52:16,1,1.51,1,N,246,161,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
2340192,2,2017-01-07 10:09:38,2017-01-07 10:15:55,1,1.51,1,N,125,90,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
208834,2,2017-01-01 01:08:16,2017-01-01 01:31:15,3,3.57,1,N,148,161,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76
3160049,2,2017-01-03 04:07:54,2017-01-03 04:13:23,6,1.41,1,N,114,90,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
8894314,1,2017-01-22 15:26:27,2017-01-22 15:34:21,1,0.9,1,N,234,249,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
2077055,1,2017-01-19 14:04:17,2017-01-19 14:28:31,1,3.1,1,N,162,68,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3
7062038,2,2017-01-24 13:43:42,2017-01-24 13:53:24,1,0.71,1,N,229,230,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
3412441,1,2017-01-03 22:28:30,2017-01-03 22:36:31,2,1.2,1,N,186,170,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
3636493,2,2017-01-04 19:02:02,2017-01-04 19:11:04,1,1.11,1,N,236,237,1,7.5,1.0,0.5,2.32,0.0,0.3,11.62
6346829,1,2017-01-14 16:23:20,2017-01-14 16:42:15,1,4.6,1,N,236,246,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
4474417,2,2017-01-22 05:29:46,2017-01-22 05:45:03,4,5.84,1,N,144,88,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76
6829974,1,2017-01-23 20:24:02,2017-01-23 20:29:32,1,1.2,1,N,170,79,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
5015930,2,2017-01-10 09:29:00,2017-01-10 09:31:45,5,0.39,1,N,113,249,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
418990,2,2017-01-15 09:56:18,2017-01-15 10:00:30,1,1.06,1,N,141,262,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
8329206,1,2017-01-27 23:58:19,2017-01-28 00:20:37,1,8.1,1,N,97,83,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8
2009304,1,2017-01-06 18:24:38,2017-01-06 18:32:22,2,0.7,1,N,186,234,1,6.5,1.0,0.5,0.0,0.0,0.3,8.3
7474928,2,2017-01-25 18:32:41,2017-01-25 18:42:29,3,0.92,1,N,237,229,1,7.5,1.0,0.5,1.4,0.0,0.3,10.7
214800,2,2017-01-14 17:34:57,2017-01-14 17:38:26,1,0.51,1,N,181,181,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
171790,1,2017-01-01 04:42:01,2017-01-01 04:47:15,1,1.2,1,N,144,224,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
2679173,1,2017-01-08 09:51:45,2017-01-08 10:08:22,4,4.5,1,N,163,209,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
1055864,1,2017-01-17 18:13:13,2017-01-17 18:19:30,1,0.7,1,N,246,186,1,6.0,1.0,0.5,1.0,0.0,0.3,8.8
9693406,2,2017-01-31 22:39:53,2017-01-31 22:39:57,6,0.0,5,N,264,230,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84
2258608,1,2017-01-07 01:55:20,2017-01-07 02:09:24,1,3.8,1,N,144,189,1,14.0,0.5,0.5,3.8,0.0,0.3,19.1
9674444,1,2017-01-31 21:40:17,2017-01-31 21:46:23,1,0.9,1,N,186,170,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
8873050,2,2017-01-22 14:44:20,2017-01-22 14:47:39,5,0.66,1,N,238,239,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
5749581,2,2017-01-12 16:10:16,2017-01-12 17:06:37,1,10.89,1,N,138,25,1,40.0,1.0,0.5,10.45,0.0,0.3,52.25
8248586,2,2017-01-27 20:06:59,2017-01-27 20:09:27,6,0.4,1,N,236,236,1,3.5,0.5,0.5,0.0,0.0,0.3,4.8
5475058,1,2017-01-11 17:38:01,2017-01-11 17:47:05,2,1.8,1,N,141,263,1,8.5,1.0,0.5,0.0,0.0,0.3,10.3
4548623,1,2017-01-21 14:47:13,2017-01-21 14:53:30,1,1.2,1,N,68,48,3,6.5,0.0,0.5,0.0,0.0,0.3,7.3
5571101,2,2017-01-12 00:10:37,2017-01-12 00:35:28,5,7.75,1,N,87,75,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36
1303510,2,2017-01-18 11:33:33,2017-01-18 11:45:57,5,0.88,1,N,100,48,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
4111257,2,2017-01-20 10:25:48,2017-01-20 10:35:40,1,0.73,1,N,170,233,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
5711934,2,2017-01-12 13:55:07,2017-01-12 13:57:54,1,0.32,1,N,261,88,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1438947,2,2017-01-18 18:57:03,2017-01-18 19:04:12,1,1.02,1,N,163,170,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
1275849,1,2017-01-18 09:47:37,2017-01-18 10:00:31,1,2.5,1,N,140,75,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
568557,1,2017-01-15 19:02:55,2017-01-15 19:13:51,2,1.9,1,N,211,234,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
7730649,2,2017-01-26 12:27:26,2017-01-26 12:35:47,1,1.26,1,N,237,140,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38
9105205,2,2017-01-29 23:36:56,2017-01-29 23:46:15,5,2.36,1,N,263,143,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5
8359192,1,2017-01-28 01:38:45,2017-01-28 01:50:42,3,3.6,1,N,79,229,1,13.5,0.5,0.5,4.5,0.0,0.3,19.3
7799412,2,2017-01-26 16:42:15,2017-01-26 17:00:15,6,4.23,1,N,137,231,1,16.0,1.0,0.5,3.0,0.0,0.3,20.8
6978501,2,2017-01-24 08:46:49,2017-01-24 09:07:54,2,1.54,1,N,162,164,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
267052,1,2017-01-14 20:15:54,2017-01-14 20:31:16,1,2.6,1,N,144,186,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35
1685925,2,2017-01-18 23:08:01,2017-01-18 23:31:10,1,4.99,1,N,87,181,1,19.0,0.5,0.5,5.08,0.0,0.3,25.38
6028597,1,2017-01-13 12:25:42,2017-01-13 12:45:25,1,5.0,1,N,152,236,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3
8565116,1,2017-01-28 16:59:45,2017-01-28 17:03:50,2,0.7,1,N,143,142,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
1293818,1,2017-01-18 10:54:37,2017-01-18 11:02:21,1,0.5,1,N,141,141,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2423765,1,2017-01-19 18:09:23,2017-01-19 18:37:52,2,3.3,1,N,186,236,1,18.5,1.0,0.5,4.05,0.0,0.3,24.35
9464842,1,2017-01-31 09:22:37,2017-01-31 09:38:09,1,1.9,1,N,236,162,1,11.5,0.0,0.5,2.0,0.0,0.3,14.3
6943292,2,2017-01-24 07:20:06,2017-01-24 07:22:52,1,0.67,1,N,264,264,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
6543804,1,2017-01-16 11:46:00,2017-01-16 12:01:59,1,1.9,1,N,163,186,1,11.5,0.0,0.5,3.65,0.0,0.3,15.95
8047199,2,2017-01-27 09:46:31,2017-01-27 10:11:04,3,4.64,1,N,163,13,1,19.5,0.0,0.5,1.5,0.0,0.3,21.8
7588721,1,2017-01-26 00:10:22,2017-01-26 00:18:07,1,1.2,1,N,48,233,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
9673652,2,2017-01-31 21:37:55,2017-01-31 21:42:18,1,0.59,1,N,236,262,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
5586973,2,2017-01-12 04:15:02,2017-01-12 04:18:30,6,1.07,1,N,162,170,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
4967794,2,2017-01-10 06:43:31,2017-01-10 06:47:19,1,1.1,1,N,164,161,1,5.5,0.0,0.5,0.94,0.0,0.3,7.24
8635344,2,2017-01-28 19:05:46,2017-01-28 19:17:23,3,2.07,1,N,186,229,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
7805151,1,2017-01-26 17:04:37,2017-01-26 17:07:18,1,0.4,1,N,238,151,1,4.0,1.0,0.5,1.45,0.0,0.3,7.25
9572542,1,2017-01-31 16:14:20,2017-01-31 16:29:03,1,1.2,1,N,230,141,1,10.5,1.0,0.5,1.0,0.0,0.3,13.3
5771290,2,2017-01-12 17:32:08,2017-01-12 17:52:16,6,3.24,1,N,144,255,1,15.5,1.0,0.5,3.46,0.0,0.3,20.76
6837921,1,2017-01-23 20:53:13,2017-01-23 21:01:50,1,1.1,1,N,87,45,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
7394653,2,2017-01-25 13:52:54,2017-01-25 14:03:03,1,0.7,1,N,161,162,1,7.0,0.0,0.5,1.2,0.0,0.3,9.0
9389714,1,2017-01-30 23:11:12,2017-01-30 23:19:17,1,1.7,1,N,141,229,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
3520535,1,2017-01-04 11:45:32,2017-01-04 11:59:08,1,1.5,1,N,79,161,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5
5688137,2,2017-01-12 12:23:33,2017-01-12 12:59:29,1,3.25,1,N,170,161,1,22.0,0.0,0.5,3.0,0.0,0.3,25.8
5800730,2,2017-01-14 15:40:09,2017-01-14 15:43:16,1,0.51,1,N,239,238,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
7851155,2,2017-01-26 19:18:53,2017-01-26 19:29:53,2,1.37,1,N,163,233,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96
8078538,1,2017-01-27 11:46:47,2017-01-27 11:55:02,1,1.2,1,N,237,170,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
536356,2,2017-01-15 17:12:22,2017-01-15 17:31:38,2,2.76,1,N,48,158,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
682774,1,2017-01-01 21:24:39,2017-01-01 21:34:28,2,2.3,1,N,142,151,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95
7557749,2,2017-01-25 22:09:04,2017-01-25 22:23:58,1,6.97,1,N,263,243,1,21.0,0.5,0.5,4.46,0.0,0.3,26.76
7962195,1,2017-01-27 01:23:22,2017-01-27 01:49:47,1,13.6,1,N,170,240,2,38.5,0.5,0.5,0.0,0.0,0.3,39.8
4650998,2,2017-01-21 20:07:23,2017-01-21 20:13:55,1,2.33,1,N,87,33,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
